path,label,status,issues,duplicate_of
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5173.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5176.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5177.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5178.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5182.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5185.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5187.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5189.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5191.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5192.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5193.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5194.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5196.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5199.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5202.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5215.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5216.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5218.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5219.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5220.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5222.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5223.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5224.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5227.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5229.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5230.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5232.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5234.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5235.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5236.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5237.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5239.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5240.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5250.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5254.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5255.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5259.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5261.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5262.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5266.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5267.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5270.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5283.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5285.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5287.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5289.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5292.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5294.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5295.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5308.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5312.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5313.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5319.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5320.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5322.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5324.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5325.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5329.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5330.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5339.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5343.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5348.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5351.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5354.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5355.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5356.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5363.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5364.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5365.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5368.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5370.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5371.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5373.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5380.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5390.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5391.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5392.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5395.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5397.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5398.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5399.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_54.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5401.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5403.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5407.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5412.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5414.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5416.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5421.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5422.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5424.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5427.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5432.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5437.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5440.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5443.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5453.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5454.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5459.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5461.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5464.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5465.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5468.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5470.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5480.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5481.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5487.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5493.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5496.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5497.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5500.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5503.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5505.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5509.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5512.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5514.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5516.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5520.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5522.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5523.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5526.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5527.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5531.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5539.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5540.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5545.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5547.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5550.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5551.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5553.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5555.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5559.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5563.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5570.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5574.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5580.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5581.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5583.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5585.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5587.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5588.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5597.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5602.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5604.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5605.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5608.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5610.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5612.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5615.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5619.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5620.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5625.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5627.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5644.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5646.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5650.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5651.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5658.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5663.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5666.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5668.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5670.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5673.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5675.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5677.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5687.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5688.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5691.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5695.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5698.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_57.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5701.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5703.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5709.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5713.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5714.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5720.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5723.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5727.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5729.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5733.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5734.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5735.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5740.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5746.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5748.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5751.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5755.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5759.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5765.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5767.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5776.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5777.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5778.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5780.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5784.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5786.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5795.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5799.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5800.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5802.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5804.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5805.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5809.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5810.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5811.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5820.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5825.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5831.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5833.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5834.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5837.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5839.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5846.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5849.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5850.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5852.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5853.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5861.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5865.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5869.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5870.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5871.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5874.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5875.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5877.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5886.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5888.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5889.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5891.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5892.jpeg,Healthy,excluded_pattern,,
ethiopian cofee leaf dataset/train aug/Healthy/aug_0_5894.jpeg,Healthy,excluded_pattern,,
